form_id,form_name,field_id,field_key,field_label,mapping_id,page_number,x,y,width,height,font_size,current_is_multiline,recommended_is_multiline,current_mask_background,recommended_mask_background,confidence,reason,dimension_change_recommended,dimension_notes,surrounding_content_risk,review_status,notes
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,731ea151-77d8-429a-9ca7-99d7d318f37c,LISTING_AGREEMENT_CONCERNING,Listing Agreement Concerning,0c32374c-9124-467f-99f8-f9719d57d673,8,180.6,26.2,395.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,71aca245-1ffe-4306-8f1a-735315e8e296,LEASE_LISTING_CONCERNING,Lease Listing Concerning,0c4ce420-6f5d-4703-a4e6-01aee3712dca,8,200,32,320,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,1988bb7f-23b2-436c-9d6c-e2f6c87efa01,txr_1910_landlord_notice,TXR-1910 Landlord Notice Name Address,0c863132-bdb0-44b7-89c7-93916ce0c229,2,127.2,451.2,178.4,52,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=4; underlineDerived=false
14,Amendment to Contract,c857e79b-bcef-4129-a418-5859826ec6b1,contract_amend_lender_repairs_buyer_amount,Amendment Lender Repairs Buyer Amount,0c88a917-fa72-40bb-9f68-3e71c8e6ca7e,1,356.62,336.62,80,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
46,RELEASE OF EARNEST MONEY,a1e25cce-2866-4966-bbe1-e60411e53ac6,CONTRACT_BUYER_NOTICE_ADDRESS,Buyer Notice Address,0c8df01b-c228-4732-a8d1-0a85567b9eb0,1,82,577.7,205,34.1,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
35,ANIMAL AGREEMENT,53fefa5f-1730-4c55-88f7-c871179bf438,txr_2004_animal_1_breed,TXR-2004 Animal 1 Breed,0c8e0e93-1b6b-4aa3-8008-7afa3eb70df9,1,252.45,361.08,150,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
29,"ADDENDUM FOR ""BACK-UP"" CONTRACT",fd489bc4-2805-4c93-9b5f-e58687ba5afa,txr_1909_first_contract_terminate_by,TXR-1909 First Contract Terminate By,0ca854db-ebdc-4428-be68-3439d71a0c1d,1,339.13,600.79,150,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,0951efa2-0263-430f-9803-ab1f572d62ff,contract_survey_option_1_days,Survey Option 1 Days,0cbb503e-b03a-4db1-a382-3574d8dc37cb,3,127.8,74.8,36,11.2,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
18,Residential Lease,d5d42114-2ad9-42bd-a239-b757f81695f9,txr_2001_additional_fee_custom_2_label,Custom fee 2 label,0cdbb56f-368f-4697-9439-e1ec6a6dc0d9,1,84,682,91.74,17.32,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,e0a0835e-6f9f-457f-9c61-93bdb0e951cd,buyer_rep_agreement_between,Buyer/Tenant Representation Agreement between,0cfa141f-3488-43d6-865a-f2f38020641f,4,250.53,28.26,330,12,10,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,029c9853-43be-4cfc-97dc-a7250366a3bb,txr_2001_additional_late_fee_percent,Additional daily late fee percent,0d11cfe8-744e-44f6-96dc-0890913070c4,2,445,658,51,16,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
26,Disclosure of Relationship with Contract Provider,c57bd865-76b2-4a25-af33-371d398a2039,txr_2513_other_broker_name,Other Broker's Name,0d56f513-d057-4728-8e43-da5de8913ed1,1,59,548,170,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),91da9194-9c59-4d67-a796-33959c7f1515,contract_seller_team_name,Seller Team Name,0df1440c-0700-43eb-ab1e-4a40fc0f4459,9,122.8,192.4,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
15,Residential Lease Listing,71aca245-1ffe-4306-8f1a-735315e8e296,LEASE_LISTING_CONCERNING,Lease Listing Concerning,0e3b2bd9-7e54-434a-a748-c7b69fcadc58,10,200,32,320,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,490688cc-30ee-4e01-ae8c-d44cd2257111,txr_1201_res_mineral_leases_held_by_others,TXR-1201 Reservations mineral_leases Held by Others,0e527e4c-a4e8-4da2-8be0-4823ad0294e5,2,144.4,386.1,196.6,24,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
34,AMENDMENT TO FARM AND RANCH LISTING - EXCLUSIVE RIGHT TO SELL,3c926f66-7317-4938-b7c9-8af764facb7d,brokerage_license_number,Brokerage License Number,0e6d4cde-f4d3-4bf6-a95f-dac66ec44739,1,235.74,604.04,76.34,14.11,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
26,Disclosure of Relationship with Contract Provider,0b7c4652-d352-4618-8ae9-eab3b0ad7848,txr_2513_listing_broker_name,Listing Broker's Name,0eb8821c-3e41-44b7-bead-ea81f4fd1fa5,1,321,548,170,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
16,Amendment to Lease Listing,069bf0c6-4233-48e5-b506-4eea5b0d72be,lease_listing_amend_max_lease_months,Lease Listing Amend Max Lease Months,0ee2ec89-814c-4271-8653-a9646c4761c8,1,435.36,252.45,41.04,15.39,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
49,TERMINATION OF BUYER/TENANT REPRESENTATION AGREEMENT,c069697f-eb53-4a28-831d-5821d78627e0,txr_1503_fee_other_text,TXR-1503 Fee Other Text,0ef3a6d7-9ee3-47de-af10-11430d4f1412,1,86,390,497.6,26.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,078fc760-db19-43ba-a1d9-7a1f88a98408,txr_1910_daily_rent,TXR-1910 Daily Rent,0ef4f22d-539e-452a-8a3d-b6239d475309,1,308.5,198.4,63,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
51,Itemization of Security Deposit,08140984-a7c9-424c-869e-fb1db8a61a2f,txr_2216_reletting_amount,TXR-2216 Reletting Costs Amount,0f155908-a450-4520-a51e-445c08939eb9,1,474.5,583.5,101.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
25,Condominium Resale Certificate,841048b7-c7fa-4761-8002-8865f1f0dce7,condo_resale_certifying_officer_title,Certifying Officer Title,0f7f34c1-91e6-4063-b4a6-c10e3275ec2e,2,82,496,348,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
5,TILA-RESPA,9960397d-e090-4299-be85-fb3af57d5e25,BROKERAGE_CITY_STATE_ZIP,"Brokerage City, State, Zip",0f823f41-a677-48ba-99dd-2e012e73c947,1,133.32,326.43,352,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,446bd8e9-782e-411b-8951-09fe79503fc4,txr_1910_tenant_email,TXR-1910 Tenant Notice Email,0f87e19a-a4ae-4a14-9fdb-09de0e61f780,2,371.8,543.6,202,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
37,FARM AND RANCH CONTRACT,5278eb4f-81c5-4516-9a1e-dc2fe9b3694a,CONTRACT_SELLER_ASSOCIATE_PHONE,Seller Associate Phone,0fbb6677-4f1d-4499-aa56-0b7695a8bf67,11,156.8,242.64,100,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,2512bfe5-42fa-4f17-b52c-b6cb65abf9ed,contract_title_company_name,Title Company Name,0fc9c80c-188e-4ab1-a1d0-699c0f2675c3,2,270.38,621.09,165,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,f13acc7d-8874-4802-b523-8a8439537a7c,contract_intermediary_seller_associate_license_number,Intermediary Seller Associate License Number,1029c099-b5dc-4a57-9481-c3edfec236a6,11,412.44,481.61,100,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=2; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,91da9194-9c59-4d67-a796-33959c7f1515,contract_seller_team_name,Seller Team Name,10907e1a-6939-47e7-83b3-c3c7d0c6acca,11,115.77,216.07,180,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,c6f2b888-685b-4868-b1fd-1eac8c4aa0f5,CONTRACT_BUYER_AGENT_NOTICE_EMAIL,Buyer Agent Notice Email,10f1cfd7-acde-4f28-ad2d-e0ff21969166,8,72,735,190,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,f44a3aca-5e54-444a-9b42-cb0266ce2aae,contract_survey_option_2_days,Survey Option 2 Days,114d9460-f9bf-4c0b-b190-615a33f10237,3,126.2,155.4,42.4,9.6,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,731ea151-77d8-429a-9ca7-99d7d318f37c,LISTING_AGREEMENT_CONCERNING,Listing Agreement Concerning,12137c1c-0bf7-4b8f-882b-77ff7281398b,10,180.6,26.2,395.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,78306b90-53e3-4712-bb9d-f39c84440f73,txr_2001_addendum_custom_3_text,Custom addendum left,1272c0b3-a72c-46f5-bcd1-1c6ccca7f71d,14,75.6,169.64,215.97,10.77,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 10.77pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,52b90a1f-0342-4559-b43e-02395b2a421e,condo_resale_transfer_fee_paid_to_2,Transfer Fee Paid To 2,12feb7b1-e16b-48a5-ac00-9c6d3e21ee9d,2,221,180,152,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
42,NOTICE OF LANDLORD'S INTENT NOT TO RENEW,bfbd474d-1780-4944-998e-62a4b2343797,txr_2217_delivery_hand_by,TXR-2217 Delivery Hand Delivered By,1302a5fd-7f89-45db-abee-860e82fd989b,1,67.8,670.7,508.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,36688331-3eca-4c40-b8ac-62eef3ceed6a,lease_listing_exclusions,Lease Listing Exclusions,130d7b31-6f48-4d03-8186-3ed4d6add9f7,1,304.2,523.79,281.12,28.21,9,false,true,false,false,MEDIUM CONFIDENCE,Narrative field with ~2-line capacity; mask not recommended without line evidence.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=2; underlineDerived=false
37,FARM AND RANCH CONTRACT,c8d807ad-10bf-4408-aeca-82c3591f7fc3,contract_seller_contribution_percent,Seller Contribution Percent,138ee4b2-755a-4bdb-9176-00350c029e29,7,407,230,45,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
26,Disclosure of Relationship with Contract Provider,e063d086-73ec-48cd-b648-cfe17bec935d,txr_2513_other_broker_license_number,Other Broker License Number,13bcec1d-7cd7-4b1e-b85f-60732fc270f2,1,238,548,70,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,c0911683-c75a-43ac-a6d3-071e2a6baf5a,BUYER_2_PHONE,Buyer 2 Phone,13e5f870-f31c-4a60-8559-d171088626a4,1,334.55,218.76,238.64,13.47,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,f985cc93-b3c3-4b59-afda-aedb82d98ef6,txr_2201_insurance_fail_fee_amount,Insurance Failure Fee Amount,1461db03-eda5-4856-8efc-a13bc67648ac,2,520.8,569.3,55.3,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,c49d99bf-27bf-48f3-adb5-63e87af1acc5,txr_1901_estimate_for_the_loan_not_to_exceed,Estimate For The Loan Not To Exceed,148b9db2-9698-40f3-b5c5-7f97793f62f6,1,513.55,515.22,29.22,11.04,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,b53d1d91-9ee7-48dc-b755-b476e4b38006,contract_intermediary_seller_supervisor_name,Intermediary Seller Supervisor Name,150d4cf3-dd53-49d6-99ce-772738f912cc,11,230.63,581.7,240,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,6e21158b-ffce-47b7-b45f-bb02c17021e3,brokerage_email,Brokerage Email,15264c08-4ca5-4c91-a113-90da109f4946,1,127,307,233.1,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,83a2e473-13f5-4bf9-89fe-2120b591b857,AGENT_LICENSE_NUMBER,Agent License Number,15bbcc5d-1ad5-49f9-aa6f-f7a4e67fc2be,12,227,648.1,61,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,2b103fac-7501-437b-b42f-e6955a5a1b05,txr_2216_tenant_names,TXR-2216 Tenant Name(s),167bcb6f-8540-441f-b12f-48803bc5d992,1,53,123,523,28.5,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=true
25,Condominium Resale Certificate,5eb4a204-d12f-4570-9af2-74262cfb1e32,condo_resale_transfer_fee_description_2,Transfer Fee Description 2,16cbc4b0-cb4f-4e9a-b543-46da9569bb1d,2,70,180,138,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,a4c5b6b6-10bb-4217-8de2-d72c3048cf85,PROPERTY_LOT,Property Lot,17672a15-72c8-41c9-a8d4-374c2dd101a2,1,124.2,382.23,115.42,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
